Tweet id,Fecha de Publicación,Tweet,Retweets,Favoritos
735442003840749568,Wed May 25 12:06:52 +0000 2016,"Cuando se habla de 7,9 millones de víctimas por el conflicto armado tenemos que hablar de una tragedia nacional.
https://t.co/B0CBckIOiy",63,43
735079413746831360,Tue May 24 12:06:04 +0000 2016,Sabías que en Acuerdo Drogas Ilícitas el consumo es visto con  enfoque de salud pública|Ver https://t.co/wZHtAVVqO7 https://t.co/PP45xgXl2z,20,10
734760394317762560,Mon May 23 14:58:23 +0000 2016,Apertura democrática con participación de nuevas voces y proyectos políticos | Ver acuerdo ? https://t.co/MKlzuCa6Qi https://t.co/myE62hghir,21,17
734046475081027584,Sat May 21 15:41:32 +0000 2016,"ACUERDO AGRARIO sienta bases para la transformación del campo y crea condiciones de bienestar para población rural.
https://t.co/Jl06dnWJAS",55,48
733687037883256832,Fri May 20 15:53:15 +0000 2016,"¿Quién es el General (r) Jorge Enrique Mora R., plenipotenciario en La Habana | Ver ? https://t.co/sjcL2TkXZ7 https://t.co/yhDNkc6TlY",31,36
733336210282827780,Thu May 19 16:39:11 +0000 2016,COMUNICADO | LA HABANA  | Instalada Mesa Técnica encargada del protocolo para la salida de menores de las Farc. https://t.co/qH9FmeIRM0,130,89
733034600750940163,Wed May 18 20:40:42 +0000 2016,"Celebro que podamos escuchar a mujeres que pertenecieron a grupos rebeldes y dejaron las armas"" M. Paulina Riveros
https://t.co/xnTUy9b919",51,40
732955262588493827,Wed May 18 15:25:26 +0000 2016,LA HABANA| Subcomisión de Género escucha a 13 mujeres excombatientes de grupos guerrilleros? https://t.co/D0mtvx2Lts https://t.co/WWbHBvMzUW,26,17
732689437302251520,Tue May 17 21:49:09 +0000 2016,"Cuando #LaPazEsPosible nacen mitos como: ¿Durante los diálogos de paz ha aumentado la inseguridad? | Habla ONaranjo
https://t.co/dyAr5xO2lD",42,27
732646050234781697,Tue May 17 18:56:44 +0000 2016,"La garantía de seguridad es útil para todos, incluso para el Gobierno: HCalle | Leer ? https://t.co/KwdoGGjvhw https://t.co/Jd9NyJRnrB",24,14
732587061073612800,Tue May 17 15:02:20 +0000 2016,"Teoría del golpe de estado no se sostiene; lo demuestra trámite de los acuerdos: Refrendación, Congreso y Corte. HCalle #ExternadoHablaDePaz",19,11
732583899004567552,Tue May 17 14:49:46 +0000 2016,La mayor fuente de legitimidad es la de los colombianos: Humberto de la Calle en debate #ExternadoHablaDePaz https://t.co/BckKBGo0Dx,55,33
732583236300382208,Tue May 17 14:47:08 +0000 2016,"El acuerdo tiene que pasar por Congreso, después por la C. Constitucional y además por la refrendación popular HCalle #ExternadoHablaDePaz",38,21
732580241588297728,Tue May 17 14:35:14 +0000 2016,"La seguridad jurídica es una necesidad, es una garantía para el Estado y la guerrilla HCalle en #ExternadoHablaDePaz",34,16
732579276348923904,Tue May 17 14:31:24 +0000 2016,Lo que se busca con el Acuerdo Especial es dar garantía de seguridad a lo que se acuerde en La Habana. HCalle en #ExternadoHablaDePaz,21,11
732568057713811456,Tue May 17 13:46:50 +0000 2016,"Cuando #LaPazEsPosible nacen mitos como: ¿Miembros de Farc recibirán sueldo de $1.800.000? | Habla @ComisionadoPaz
https://t.co/NrhsLipXGr",33,17
732328287070912512,Mon May 16 21:54:04 +0000 2016,"Con el ACUERDO AGRARIO de diálogos de La Habana #ColombiaSiembraPaz | @URestitucion @MinAgricultura @RicardoSabogalU
https://t.co/7guFNh6Hq9",64,56
732294609900953600,Mon May 16 19:40:15 +0000 2016,"Cuando #LaPazEsPosible nacen mitos como: ¿Las diálogos de paz son en secreto y de espaldas al país? | Habla FPearl
https://t.co/QzeddiXQ5y",38,20
732217416546050048,Mon May 16 14:33:30 +0000 2016,"Cuando #LaPazEsPosible nacen mitos como: ¿En diálogos de paz se va a acabar con la propiedad privada? | Habla HCalle
https://t.co/Mz4SW1pM0F",23,16
732027844218474496,Mon May 16 02:00:13 +0000 2016,¿A qué se compromete Farc en acuerdo sobre salida de menores de edad de sus filas? | Ver ?  https://t.co/nJzvedUVkp https://t.co/3WwWonHEWy,56,36
731997236687736832,Sun May 15 23:58:35 +0000 2016,PREGUNTAS Y RESPUESTAS sobre el acuerdo de salida de menores de edad de las Farc ? https://t.co/U8lk2XvEeI https://t.co/TkbcWm87VW,57,37
731993362337808385,Sun May 15 23:43:12 +0000 2016,DECLARACIÓN | Acuerdo sobre la salida de menores de edad de las Farc. | Leer ? https://t.co/C8JgMXD0ap https://t.co/t5haR5EOih,31,18
731992057653428226,Sun May 15 23:38:00 +0000 2016,DECLARACIÓN | Acuerdo sobre la salida de menores de edad de las Farc | Leer ? https://t.co/C8JgMXD0ap https://t.co/SqwnqMLeWR,30,19
731985274121666560,Sun May 15 23:11:03 +0000 2016,ACUERDO | LA HABANA | Preguntas y respuestas sobre el acuerdo de salida de menores de edad de las Farc ? https://t.co/U8lk2XvEeI,33,21
731982567797313536,Sun May 15 23:00:18 +0000 2016,DECLARACIÓN | HCalle habla sobre el acuerdo de salida de menores de edad de las Farc.? https://t.co/C8JgMXD0ap https://t.co/xbXvP9pkO2,36,22
731978620596539392,Sun May 15 22:44:37 +0000 2016,COMUNICADO | Acuerdo sobre la salida de menores de edad de los campamentos de las Farc ?  https://t.co/nJzvedUVkp https://t.co/9a4eFqa9tZ,102,60
731878314009366529,Sun May 15 16:06:02 +0000 2016,COLUMNA | Extraño e inverosímil Golpe de Estado: Humberto de la Calle | Leer ? https://t.co/hMsyazhJYk https://t.co/vpEIjDhiq8,33,18
731839071824297984,Sun May 15 13:30:06 +0000 2016,COLUMNA | ¿Golpe de Estado? Es una hipérbole que no admite el menor análisis | Leer ? https://t.co/hMsyazhJYk https://t.co/GqAhbrGNms,22,18
731819969453948929,Sun May 15 12:14:11 +0000 2016,"COLUMNA | Humberto de la Calle, Jefe de la Delegación del Gobierno | Leer texto completo ? https://t.co/hMsyazhJYk https://t.co/knp9oSMf6R",56,34
731475195685310464,Sat May 14 13:24:11 +0000 2016,"Cuando #LaPazEsPosible nacen mitos como: ¿Las mujeres no han sido tenidas en cuenta en las conversaciones de paz?
https://t.co/Jg1WyUEiIl",43,42
731204298793570304,Fri May 13 19:27:44 +0000 2016,"Cuando #LaPazEsPosible nacen mitos como: ¿Las Farc pagarán penas simbólicas por sus crímenes? |Habla @ComisionadoPaz
https://t.co/y3oqOgTGRQ",42,29
731147135320621057,Fri May 13 15:40:35 +0000 2016,"Cuando #LaPazEsPosible nacen mitos como: ""El Gobierno no cumplirá la palabra de refrendar acuerdos con voto popular""
https://t.co/LrJqdJzns8",33,18
730924287062855681,Fri May 13 00:55:04 +0000 2016,El Gobierno mantiene su promesa de que los ciudadanos tendrán la última palabra | Leer ? https://t.co/1D3WII0BbD https://t.co/LR1Uqr9XbP,55,36
730904744303198208,Thu May 12 23:37:25 +0000 2016,Gobierno y Farc suscriben acuerdo para brindar seguridad jurídica al Acuerdo Final | Ver ? https://t.co/1D3WII0BbD https://t.co/a19XhxBXAA,151,105
730901861750976512,Thu May 12 23:25:57 +0000 2016,Acordada ruta para introducir por canales institucionales y democráticos el Acuerdo Final al ordenamiento jurídico ? https://t.co/1D3WII0BbD,49,24
730899733145784321,Thu May 12 23:17:30 +0000 2016,Farc reconoce y acepta que es en Congreso donde se aprobarán las normas para la incorporación jurídica de acuerdos? https://t.co/1D3WIHIZN3,34,23
730885618599923713,Thu May 12 22:21:25 +0000 2016,DECLARACIÓN | Acuerdo para brindar seguridad y estabilidad jurídica al Acuerdo Final | Ver ? https://t.co/1D3WII0BbD https://t.co/ybTSUCpvoQ,141,64
730880395869323266,Thu May 12 22:00:40 +0000 2016,EN VIVO | LA HABANA | Declaración: acuerdo para brindar seguridad y estabilidad jurídica al Acuerdo Final | Ver ? https://t.co/NYKlB5vqO5,34,19
730845092949319680,Thu May 12 19:40:23 +0000 2016,"Cuando #LaPazEsPosible nacen mitos como: ¿El proceso de paz llevará a un Estado castrochavista?
https://t.co/g1qUINpDt4",24,18
730788314450534401,Thu May 12 15:54:46 +0000 2016,"Como #LaPazEsPosible nacen mitos: ¿Firmado el acuerdo se debilitará la Fuerza Pública?
https://t.co/uvoRMc8u5s",36,26
730421241165668352,Wed May 11 15:36:09 +0000 2016,"Claves del ACUERDO DROGAS ILÍCITAS: Sustitución y erradicación, consumo y narcotráfico |Ver? https://t.co/IvIRm7eUmM
https://t.co/MN9KDttAXw",26,25
730167318987329537,Tue May 10 22:47:09 +0000 2016,La paz en Colombia no puede ser solo una discusión de juristas: Sergio Jaramillo | Leer ? https://t.co/yei0BQCygq https://t.co/IVH7YBuxf0,41,29
728236977661730817,Thu May 05 14:56:40 +0000 2016,"Segundo día de jornada esta semana en La Habana. Trabajamos intensamente en punto 3 ""Fin del Conflicto"". https://t.co/S7Ywyny8DC",18,28
728018604789141504,Thu May 05 00:28:55 +0000 2016,"LA HABANA | DECLARACIÓN | HCalle habla sobre los mecanismos relacionados con la seguridad jurídica de los acuerdos.
https://t.co/8XkTJQ7jvH",36,16
727954743851659264,Wed May 04 20:15:10 +0000 2016,VIDEO | HCalle en @ForosSemana Justicia para la Paz | Vea la intervención completa en ?  https://t.co/XLUCecA0Z3,9,12
727949970440126469,Wed May 04 19:56:12 +0000 2016,[4] HCalle en @ForosSemana Justicia para la Paz | Vea la intervención completa en ? https://t.co/dFREUQYXPR https://t.co/PW1lMiMl3J,11,13
727948563293024256,Wed May 04 19:50:36 +0000 2016,[3] HCalle en @ForosSemana Justicia para la Paz | Vea la intervención completa en ? https://t.co/dFREUQYXPR https://t.co/8Lh0E34EVR,19,12
727946424009240576,Wed May 04 19:42:06 +0000 2016,[2] HCalle en @ForosSemana Justicia para la Paz | Vea la intervención completa en ? https://t.co/dFREUQYXPR https://t.co/6BDYIfKWz8,12,15
727945480655753216,Wed May 04 19:38:21 +0000 2016,HCalle en @ForosSemana Justicia para la Paz | Vea la intervención completa en ? https://t.co/dFREUQYXPR https://t.co/ZTzrU4yR4k,17,10
727538272793186304,Tue May 03 16:40:15 +0000 2016,Lo que falta por acordar es determinante y es prematuro obligar a la rama judicial a pronunciarse sobre un acuerdo que aún no existe. HCalle,8,7
727534561358450692,Tue May 03 16:25:31 +0000 2016,"""Es el Gobierno el que ha asumido y debe asumir la responsabilidad de las negociaciones"" HCalle en @UExterenado https://t.co/R3gKLemLoZ",14,7
727530006679834625,Tue May 03 16:07:25 +0000 2016,Serán necesarias reformas constitucionales. El compromiso del gobierno es promoverlas y convocar a los órganos competentes para lograrlo.,8,5
727527445507768320,Tue May 03 15:57:14 +0000 2016,Debe quedar muy claro: en La Habana no se hará una constitución en la sombra HCalle en @UExternado https://t.co/l1oSlhjjN3,30,21
727524197229051904,Tue May 03 15:44:20 +0000 2016,Congreso y C. Constitucional son instituciones clave para alcanzar seg. jurídica. La Mesa no tiene poder para reformar Constitución. HCalle,9,5
727522347528388608,Tue May 03 15:36:59 +0000 2016,"Ni el acuerdo especial, ni un tratado pueden llevarse a cabo sin acudir a los órganos competentes HCalle @UExternado https://t.co/aDTU6W6XZl",14,10
727520225067937793,Tue May 03 15:28:32 +0000 2016,Ingreso de acuerdos al régimen constitucional debe hacerse cumpliendo requisitos que satisfagan esencia de estado derecho HCalle @UExternado,11,4
727519569020084224,Tue May 03 15:25:56 +0000 2016,"Más que creatividad jurídica, necesitamos es convocar a la población. Eso da legitimidad y sostenibilidad jurídica HCalle @UExternado",12,7
727518060047929344,Tue May 03 15:19:56 +0000 2016,"Solo será sostenible un acuerdo que cuente con base ciudadana, que cuente con el respaldo de los colombianos HCalle en @UExternado",14,5
727517790425485312,Tue May 03 15:18:52 +0000 2016,Ninguna de las formulas estudiadas invalida el mecanismo de refrendación HCalle en @UExternado,5,6
727517629271908352,Tue May 03 15:18:14 +0000 2016,"Ideas relacionadas con bloque constitucional, Gobierno las mira con apertura mental. En La Habana lo estamos discutiendo. HCalle @UExternado",7,4
727517250853416963,Tue May 03 15:16:43 +0000 2016,"Seguridad jurídica no es solo importante para Farc, también para Gobierno y para quienes estén en justicia transicional HCalle @UExternado",15,5
727207120001617920,Mon May 02 18:44:22 +0000 2016,"Conozca los acuerdos alcanzados en la Mesa de Conversaciones de La Habana | Consúltelos ? https://t.co/E0U008O8xS
https://t.co/1UT3O4o9jW",21,14
726080693718126593,Fri Apr 29 16:08:21 +0000 2016,"Avanzamos en acuerdos del punto Fin del Conflicto e iniciamos discusión del punto Implementación, Verif y Refren"" https://t.co/2VDYrMWfS4",55,44
726066456983560192,Fri Apr 29 15:11:47 +0000 2016,"Con responsabilidad seguimos en construcción de acuerdos para poner fin al conflicto. Acelerar sí, pero en el marco de la Ley",18,20
726065890379190273,Fri Apr 29 15:09:32 +0000 2016,Productiva jornada de conversaciones en La Habana. Haremos consultas rápidas y volveremos a reunirnos en 4 días,17,17
725700035229315073,Thu Apr 28 14:55:45 +0000 2016,"""La ambición del proceso no es sólo terminar el conflicto; es asegurar que no termine en otras formas de violencia""
https://t.co/JxEVJQW9TM",47,39
724573888290512897,Mon Apr 25 12:20:51 +0000 2016,"""En política lo que vamos a tener es más lucha ideológica y más conflicto democrático. Sin armas"" HCalle
https://t.co/105oTm82MA",47,18
723533380680192000,Fri Apr 22 15:26:15 +0000 2016,"¿A qué se comprometen las FARC-EP en el acuerdo de drogas ilícitas? | Ver acuerdo ? https://t.co/AkSDI2YrWD
https://t.co/uyuuJmZj1j",27,5
723206539750727680,Thu Apr 21 17:47:30 +0000 2016,Conozca lo que piensan los líderes mundiales sobre los diálogos y el proceso de paz | Ver ? https://t.co/dGwBtsMuRA https://t.co/GiMPlb9FiU,29,18
722921047125663744,Wed Apr 20 22:53:03 +0000 2016,"""Es un acto de miopía decir que si desaparecen las Farc todo quedó perfecto"": Humberto de la Calle
https://t.co/LeqGL1xilV",66,46
722759740514697216,Wed Apr 20 12:12:05 +0000 2016,Tenga toda la información de los diálogos de paz de La Habana en su móvil  y visite ? https://t.co/NUtClLe2R7 https://t.co/LdG4rwQU52,16,9
722469779672547330,Tue Apr 19 16:59:52 +0000 2016,"Intervención de @ComisionadoPaz en @casamerica, Madrid, sobre el proceso de paz | Ver ? https://t.co/5jN2fB1Z3D https://t.co/jWDJ7zpuqW",13,6
722407613737009152,Tue Apr 19 12:52:51 +0000 2016,"¿Qué pasa en la Mesa de Conversaciones de La Habana? Visita https://t.co/NUtClLe2R7 y descarga app Android y Apple
https://t.co/3gMQpo2Ilb",31,11
722072864871051264,Mon Apr 18 14:42:41 +0000 2016,Intervención de Sergio Jaramillo ante Consejo de Asuntos Exteriores de Unión Europea | Ver ? https://t.co/m62oKTfYyr https://t.co/xdPUdBPpNr,16,12
721107089695903744,Fri Apr 15 22:45:02 +0000 2016,Tenemos que estar listos en Colombia para hacer las reformas que requieran los acuerdos @ComisionadoPaz | Ver ? https://t.co/QVJyAAtFXb,14,7
721017428252237824,Fri Apr 15 16:48:45 +0000 2016,Es pertinente y necesario la propuesta de @moecolombia de hacer vigilancia en la refrendación: @ComisionadoPaz en #RutaDeLaPaz,4,5
721004070379630592,Fri Apr 15 15:55:40 +0000 2016,"""En la construcción de paz será clave la agilidad con que se implementen los acuerdos"" SJaramillo en #RutaDeLaPaz",5,3
720624779154341888,Thu Apr 14 14:48:30 +0000 2016,LA HABANA | COMUNICADO CONJUNTO | Mesa de Conversaciones https://t.co/uhI6EcCPgy,27,12
720586179075178496,Thu Apr 14 12:15:07 +0000 2016,ACUERDO VÍCTIMAS | Condiciones en la Jurisdicción Especial para la Paz | Conozca el acuerdo? https://t.co/Bw1pIkV9HV https://t.co/8sWQFNOJgY,13,5
720255998619824129,Wed Apr 13 14:23:06 +0000 2016,En ninguna parte de lo acordado  hemos definido remuneración de $1.800.000 para integrantes de las Farc.,99,49
718863127052447744,Sat Apr 09 18:08:19 +0000 2016,"#PorLosSobrevivientes ""Recientemente ha habido muertes de defensores de DD.HH., es un hecho grave que no puede pasar en silencio"" HCalle",21,9
718861924847497216,Sat Apr 09 18:03:33 +0000 2016,"#PorLosSobrevivientes Después de casi 7 millones de víctimas, esto es una realidad y tenemos que ser capaces de doblar la página"" HCalle",10,4
718850146340106240,Sat Apr 09 17:16:45 +0000 2016,Delegación del Gobierno en La Habana pide pensar en las víctimas VER ? https://t.co/zIzkfLYTHJ #PorLosSobrevivientes https://t.co/kRoykau9oR,11,6
718849115463950336,Sat Apr 09 17:12:39 +0000 2016,"Mensaje de Sergio Jaramillo, @ComisionadoPaz, en el Día Internacional de las Víctimas |  #PorLosSobrevivientes
https://t.co/p6ZuYBcToU",20,9
718844528585670656,Sat Apr 09 16:54:25 +0000 2016,"Mensaje de Humberto de la Calle en el Día Internacional de Víctimas #PorLosSobrevivientes
https://t.co/AZikEtkvv7",38,20
718454324746014720,Fri Apr 08 15:03:53 +0000 2016,"¿Cuál es el papel de las Farc en materia de reparación? | Conozca el  Acuerdo Víctimas ? https://t.co/QNJSSELR3w
https://t.co/8o61UdAKRZ",20,9
717021779068256258,Mon Apr 04 16:11:28 +0000 2016,"""Este sistema de justicia está centrado en víctimas y no solamente en victimarios"" Sergio Jaramillo, @ComisionadoPaz
https://t.co/j0Xr4EivNh",31,16
715557437982375936,Thu Mar 31 15:12:42 +0000 2016,"ACUERDO VÍCTIMAS | ¿Qué va a pasar con un guerrillero en el sistema de justicia?
https://t.co/x0zaBwcgWH",19,14
715216349644132353,Wed Mar 30 16:37:20 +0000 2016,EN VIVO | Anuncio sobre fase exploratoria entre Gobierno de Colombia y  ELN  | Ver en ? https://t.co/lZPLD62rP6 https://t.co/t77fcgDl8k,10,14
715214955956584448,Wed Mar 30 16:31:48 +0000 2016,"EN VIVO | Caracas, Venezuela | Anuncio sobre fase exploratoria entre Gobierno de Colombia y  ELN  | Ver en ? https://t.co/lZPLD62rP6",9,7
714819506263040000,Tue Mar 29 14:20:25 +0000 2016,"El Punto VÍCTIMAS es un acuerdo que debe ser visto con integralidad: verdad, justicia, reparación y no repetición.
https://t.co/pz3VfuTvlY",41,24
714454644982882305,Mon Mar 28 14:10:35 +0000 2016,"Conozca el ACUERDO DROGAS ILÍCITAS ? https://t.co/wrlzoUBPIX  Sustitución y erradicación, consumo y narcotráfico.
https://t.co/FnpPQqDQ7t",36,16
712825514050854912,Thu Mar 24 02:17:00 +0000 2016,¿Qué es un buen acuerdo? [7] Leer declaración ? https://t.co/mNPmdKMV1K https://t.co/N7IFM94RCU,42,21
712822668530163712,Thu Mar 24 02:05:42 +0000 2016,¿Qué es un buen acuerdo? [6] Leer declaración ? https://t.co/mNPmdKMV1K https://t.co/oTvVAbuqk9,18,12
712820331640135680,Thu Mar 24 01:56:25 +0000 2016,¿Qué es un buen acuerdo? [5] Leer declaración ? https://t.co/mNPmdKMV1K https://t.co/XSPLElT0P5,24,10
712818178062204928,Thu Mar 24 01:47:51 +0000 2016,¿Qué es un buen acuerdo? [4] Leer declaración ? https://t.co/mNPmdKMV1K https://t.co/03BylT5yHX,27,10
712816318974656512,Thu Mar 24 01:40:28 +0000 2016,¿Qué es un buen acuerdo? [3] Leer declaración ? https://t.co/mNPmdKMV1K https://t.co/25IxyHTjmH,17,8
712816193665646592,Thu Mar 24 01:39:58 +0000 2016,¿Qué es un buen acuerdo? [2] Leer declaración ? https://t.co/mNPmdKMV1K https://t.co/lMKqtqIcVi,17,5
712816096760475648,Thu Mar 24 01:39:35 +0000 2016,¿Qué es un buen acuerdo? [1] Leer declaración ? https://t.co/mNPmdKMV1K https://t.co/4hgtWWGZ1f,27,18
712811716615225344,Thu Mar 24 01:22:11 +0000 2016,¿Qué es un buen acuerdo Declaración de Humberto de la Calle desde La Habana | Ver ? https://t.co/mNPmdKMV1K https://t.co/2uUjNcPH4r,18,9
712803416981053440,Thu Mar 24 00:49:12 +0000 2016,"LA HABANA | DECLARACIÓN | ""No vamos a llegar a acuerdos de cualquier manera"" H. Calle | Ver https://t.co/mNPmdKMV1K https://t.co/MYwvj83HJd",57,32
712723334602047488,Wed Mar 23 19:30:59 +0000 2016,Estamos #FirmePorLaPaz porque nunca antes habíamos avanzado tanto en los diálogos. ¡LA PAZ ES POSIBLE! https://t.co/rb4q4Ma8Ir,83,75
712718602693189632,Wed Mar 23 19:12:11 +0000 2016,Para @nytimes proceso de paz colombiano es un ejemplo para acabar el conflicto a través del diálogo #FirmePorLaPaz https://t.co/28juVpSeeF,68,46
712612877031514113,Wed Mar 23 12:12:04 +0000 2016,"Entrevista de @RevistaSemana con @AlderdiceLord, experto en firmas de paz y posconflictos ? https://t.co/CXcfAuhqWT https://t.co/aCvIrt7rEw",24,15
712365938520121344,Tue Mar 22 19:50:49 +0000 2016,"LA HABANA | @equipopazgob viendo partido de béisbol entre EE.UU. y Cuba. Ejemplo de que La Paz es posible.
https://t.co/N8dW81zHTT",35,21
712327063877726208,Tue Mar 22 17:16:21 +0000 2016,"ACUERDO PART. POLÍTICA busca promover surgimiento de nuevas voces y proyectos políticos VER? https://t.co/AkLJ747rQm
https://t.co/lSXybluvVV",19,8
712060427308556289,Mon Mar 21 23:36:49 +0000 2016,En reunión con @EquipoPazGob EE.UU. anuncia ayuda en seguridad a quienes dejen las armas &gt;&gt; https://t.co/mTtNhtzOL4 https://t.co/3WueAPxryf,55,39
712046752019275776,Mon Mar 21 22:42:29 +0000 2016,"Humberto de la Calle habla tras reunión de Delegación del Gobierno con John Kerry, Secretario de Estado de EE.UU.
https://t.co/0SE0NCpTmL",90,51
712012765771108354,Mon Mar 21 20:27:26 +0000 2016,"Productiva reunión con Secretario de Estado de EE.UU, John Kerry. Apoyo decidido al proceso de paz. https://t.co/wGASE1mMYd",259,169
712003126392295424,Mon Mar 21 19:49:08 +0000 2016,Empieza reunión de @equipopazgob con Secretario de Estado de EE.UU. John Kerry para hablar sobre avances del proceso de paz.,28,16
711188938094804992,Sat Mar 19 13:53:50 +0000 2016,"La transformación del campo requiere restitución y distribución equitativa de tierra | Ver ? https://t.co/QOYkIZOa58
https://t.co/I1QUKgcuRz",34,24
710828988101496832,Fri Mar 18 14:03:31 +0000 2016,¿Qué pasa con las amnistías e indultos en el proceso de paz? | Vea ABC del acuerdo ? https://t.co/dSVlZLKUyi https://t.co/sOa9CMwyDn,22,10
710551871753232385,Thu Mar 17 19:42:22 +0000 2016,Quiénes son los colombianos del equipo negociador del Gobierno | Ver ? https://t.co/nE3lFxaOfv https://t.co/5Wr7nlphtm,18,18
710486259899084800,Thu Mar 17 15:21:39 +0000 2016,"ABC PROCESO DE PAZ | ¿Qué pasa con un guerrillero en el sistema de justicia? | Ver más ? https://t.co/128M0KO1aS
https://t.co/N1OCq1pDL5",17,10
710104218456068096,Wed Mar 16 14:03:33 +0000 2016,"¿Para qué la Comisión de la Verdad? | Sergio Jaramillo @ComisionadoPaz
https://t.co/6fm1KKFOOQ",25,17
709754649675481088,Tue Mar 15 14:54:29 +0000 2016,LA HABANA | Comisión Nacional de Búsqueda de Personas Desaparecidas se reúne con la Mesa de Conversaciones. https://t.co/VJjAkx9Xbi,21,10
709522024327200768,Mon Mar 14 23:30:07 +0000 2016,Doc de beneficios para FARC no es del Gobierno. Es una propuesta de miles que han llegado a Mesa de Conversaciones https://t.co/R9Zyzd8HyN,68,24
709417551659442176,Mon Mar 14 16:34:59 +0000 2016,Presidente @JuanManSantos pidió a Enrique Santos viajar a La Habana para transmitir mensajes y colaborar en la Mesa https://t.co/pjwvPAb1Ua,33,10
709409373202849794,Mon Mar 14 16:02:29 +0000 2016,Enrique Santos tendrá reuniones con la Delegación del Gobierno y con Timochenko: Humberto de la Calle,53,16
709409223097131009,Mon Mar 14 16:01:53 +0000 2016,Presidente @JuanManSantos pidió a Enrique Santos viajar a La Habana como en otras ocasiones para transmitir mensajes Humberto de la Calle,12,4
709398737794179072,Mon Mar 14 15:20:13 +0000 2016,"Después de un acuerdo hay que garantizar seguridad en las zonas que deja la guerrilla y mejorar la seguridad urbana
https://t.co/ezxRvkozyx",19,7
708294034570158080,Fri Mar 11 14:10:31 +0000 2016,"""El plebiscito es un gesto enormemente democrático"" Humberto de la Calle
https://t.co/FFBpmKWItY",25,15
707953907100549120,Thu Mar 10 15:38:59 +0000 2016,"Es una acto de miopía decir que si desaparecen las Farc, desaparece el conflicto. El conflicto va más allá HCalle
https://t.co/2PPNKuFrhX",57,33
707579501564145665,Wed Mar 09 14:51:14 +0000 2016,"REDISEÑO DE LA POLÍTICA | Lo que aquí vamos a tener es más lucha ideológica y más conflicto democrático HCalle
https://t.co/ivcMWY7HJd",19,11
707405082892115969,Wed Mar 09 03:18:09 +0000 2016,"En @ELTIEMPO ""Las colombianas que trabajan de manera anónima por el proceso de paz"" VER &gt; https://t.co/ugXKU0GSN1 https://t.co/5McaoyT19Q",18,15
707404115090006016,Wed Mar 09 03:14:18 +0000 2016,"En @elespectador ""Negociamos ""distinto"", dice única mujer militar en el proceso de paz"" &gt; https://t.co/ZeyvaVPStc https://t.co/EA5roT5nRU",15,9
707401862190907394,Wed Mar 09 03:05:21 +0000 2016,"En @Pacifistacol ""El 80% de la delegación de paz del Gobierno somos mujeres"" | Ver &gt; https://t.co/4rK14dDDeJ https://t.co/O0c1yFyZ5K",8,12
707400641187024897,Wed Mar 09 03:00:30 +0000 2016,"En @RevistaSemana ""Las dos mujeres que han moldeado el proceso de paz"" https://t.co/HPw38oIbDI https://t.co/CtkUFJrVAU",8,10
707176575377100800,Tue Mar 08 12:10:08 +0000 2016,"Cuando una guerrilla se perpetua por más de 50 años algo pasa en la sociedad y eso no se puede ocultar #HCalle
https://t.co/ohlqhJNKKf",36,29
706975963259801600,Mon Mar 07 22:52:59 +0000 2016,"""Los beneficios de la paz son inocultables. Sólo ahorrarnos las víctimas es un éxito como nación. HCalle https://t.co/5mOHqII4xD",37,35
706873357128445952,Mon Mar 07 16:05:16 +0000 2016,"""Se vienen retos más allá de los #AcuerdosDePaz que son una enorme oportunidad de cambios en Colombia"" #HCalle
https://t.co/QemZIUg8LL",34,16
705850758739185664,Fri Mar 04 20:21:49 +0000 2016,Protocolo aplica para Farc y pedagogía en sus filas. Nada tiene que ver con el trabajo periodístico de medios. VER?  https://t.co/ldIlNfGDnV,9,5
705848081003225088,Fri Mar 04 20:11:11 +0000 2016,"Reglas de protocolo no son una limitación impuesta por Gobierno, ni mucho menos por Mesa de Conversaciones a medios https://t.co/ldIlNfGDnV",10,8
705831747846537216,Fri Mar 04 19:06:17 +0000 2016,COMUNICADO | Sobre inquietudes por la reanudación de las visitas de pedagogía de las FARC a sus campamentos | Ver ? https://t.co/ldIlNfGDnV,17,8
705529896408371200,Thu Mar 03 23:06:50 +0000 2016,Restricción para difundir públicamente pedagogía en campamentos guerrilleros es para las Farc.,7,8
705449121625329664,Thu Mar 03 17:45:51 +0000 2016,[4] Ajustes a las reglas de pedagogía de las Farc con sus integrantes | Ver comunicado ? https://t.co/5nbQcLHf23 https://t.co/C7ZfTszr1E,16,4
705448054208524289,Thu Mar 03 17:41:37 +0000 2016,[3] Ajustes a las reglas de pedagogía de las Farc con sus integrantes | Ver comunicado ? https://t.co/5nbQcLHf23 https://t.co/Lq1phmqkqd,16,5
705447470432657408,Thu Mar 03 17:39:18 +0000 2016,[2] Ajustes a las reglas de pedagogía de las Farc con sus integrantes | Ver comunicado ? https://t.co/5nbQcLHf23 https://t.co/Xs3KnC1re1,19,4
705447022745292801,Thu Mar 03 17:37:31 +0000 2016,[1]  Ajustes a las reglas de pedagogía de las Farc con sus integrantes | Ver comunicado ? https://t.co/5nbQcLHf23 https://t.co/6U4JH5A00V,20,4
705444254156529665,Thu Mar 03 17:26:31 +0000 2016,Ajustes a las reglas de pedagogía de las Farc con sus integrantes | Ver comunicado ? https://t.co/5nbQcLHf23,6,3
